Time,Type,Trial,L Dia [mm],L Area [mm],R Dia [mm],R Area [mm],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Trigger
574326758,SMP,1,5.73,5.91,5.91,6.09,426.07,624.58,399.26,649.29,0
574346754,SMP,1,5.91,5.91,5.91,5.91,419.88,622.26,396.7,646.3,0
574366767,SMP,1,5.91,5.91,5.91,6.09,416.05,625.16,392.88,639.99,0
574386767,SMP,1,5.91,5.91,5.91,5.91,423.63,634.58,391.53,639.64,0
574406776,SMP,1,6.09,5.91,5.73,5.91,587.68,635.32,599.54,654.89,0
574426779,SMP,1,6.09,5.91,5.55,6.09,776.7,645.05,767.89,651.79,0
574446776,SMP,1,6.09,6.09,5.55,5.91,797.51,642.29,775.52,636.95,0
574466787,SMP,1,6.09,6.09,5.55,6.09,787.8,641.06,771.53,638.9,0
574486791,SMP,1,6.09,6.09,5.73,6.09,792.27,651.39,765.86,646.95,0
574506800,SMP,1,6.27,5.91,5.73,5.91,789.48,641.38,766.56,646.02,0
574526802,SMP,1,6.09,6.09,5.73,6.09,777.35,633.61,769.13,646.42,0
574546808,SMP,1,6.09,6.09,5.73,6.09,786.66,637.14,774.21,648.47,0
574566806,SMP,1,6.27,6.09,5.73,6.09,781.19,642.06,776.95,638.4,0
574586822,SMP,1,6.27,5.91,5.73,5.91,784.19,639.78,775.57,632.87,0
574606819,SMP,1,6.09,6.09,5.73,5.91,775.15,631.37,775.67,637.01,0
574626819,SMP,1,6.27,5.91,5.55,5.91,778.42,637.78,773.54,635.49,0
574646802,SMP,1,6.09,6.09,5.73,5.91,793.93,641.02,784.26,644.57,0
574666830,SMP,1,6.09,5.73,5.73,6.09,870.8,628.33,862.08,631.79,0
574686838,SMP,1,6.09,5.91,5.73,6.09,871.9,621.02,860.07,616.99,0
574706843,SMP,1,6.09,5.91,5.73,6.09,881.41,617.05,854.74,615.58,0
574726855,SMP,1,6.09,5.91,5.73,5.91,877.51,622.59,854.37,623.24,0
574746863,SMP,1,5.91,5.73,5.55,6.09,871.61,613.68,855.61,624.59,0
574766863,SMP,1,6.09,5.73,5.55,5.91,877.35,621.66,859.84,616.61,0
574786860,SMP,1,5.91,5.73,5.55,5.91,874.15,617.64,858.65,621.38,0
574806859,SMP,1,5.91,5.73,5.55,5.91,878.5,619.13,859.25,622.08,0
574826905,SMP,1,5.91,5.55,5.55,5.91,871.95,616.72,859.6,620.87,0
574846867,SMP,1,5.73,5.73,5.37,5.91,878.83,616.57,853.08,618.23,0
574866900,SMP,1,5.73,5.55,5.37,5.91,892.63,627.68,889.59,623.61,0
574886879,SMP,1,5.73,5.37,5.37,5.91,888.43,613.05,888.83,624.75,0
574906879,SMP,1,5.73,5.55,5.37,5.91,883.02,622.73,893.5,625.45,0
574926889,SMP,1,5.73,5.73,5.37,5.73,895.66,622.45,892.9,618.45,0
574946885,SMP,1,5.73,5.55,5.37,5.91,882.52,618.77,894.49,624.18,0
574966898,SMP,1,5.73,5.55,5.37,5.73,887.58,620.72,895.81,618.61,0
574986899,SMP,1,5.73,5.55,5.37,5.91,892.86,620.78,894.32,623.02,0
575006912,SMP,1,5.73,5.55,5.37,5.91,889.94,614.62,882.07,613.12,0
575026910,SMP,1,5.91,5.55,5.55,6.09,888.96,609.53,884.2,619.27,0
575046910,SMP,1,5.73,5.55,5.55,5.91,889.94,602.51,875.26,617.76,0
575066918,SMP,1,5.73,5.73,5.37,5.91,893.51,608.17,876.18,623.2,0
575086921,SMP,1,5.73,5.73,5.55,5.91,889.99,621.26,873.88,616.82,0
575106929,SMP,1,5.73,5.55,5.55,6.09,888.13,611.62,875.54,619.4,0
575126931,SMP,1,5.73,5.55,5.55,5.91,892.24,608.15,884.09,610.51,0
575146958,SMP,1,5.73,5.73,5.55,5.91,892.31,618.6,878.34,612.36,0
575166940,SMP,1,5.73,5.73,5.55,5.91,888.9,622.73,884.11,617.53,0
575186947,SMP,1,5.91,5.73,5.55,5.91,872.2,602.71,854.37,621.67,0
575206961,SMP,1,5.91,5.73,5.91,5.91,652.91,602.41,669.53,612.62,0
575226952,SMP,1,5.73,5.55,6.09,6.09,553.43,600.84,537.89,605.99,0
575246953,SMP,1,5.55,5.73,5.91,5.91,549.92,604.76,545.98,619.79,0
575266964,SMP,1,5.73,5.55,5.91,5.91,551.12,602.52,548.46,616.36,0
575286981,SMP,1,5.55,5.37,5.91,5.91,558.63,611.95,554.14,616.88,0
575306971,SMP,1,5.73,5.37,5.91,5.91,553.38,598.86,556.32,612.73,0
575326982,SMP,1,5.55,5.55,5.91,5.91,552.24,599.64,556.67,614.22,0
575346981,SMP,1,5.73,5.55,5.73,5.91,542.0,586.23,521.97,602.05,0
575366982,SMP,1,5.55,5.37,5.91,5.91,463.12,439.44,449.82,445.29,0
575386990,SMP,1,5.73,5.37,5.73,5.73,446.58,391.94,443.15,405.24,0
575407017,SMP,1,5.55,5.19,5.91,5.73,449.37,387.73,432.73,418.41,0
575426986,SMP,1,5.55,5.37,5.91,5.73,454.0,392.86,440.86,411.84,0
575447005,SMP,1,5.55,5.37,5.91,5.73,452.6,388.24,443.15,416.95,0
575467010,SMP,1,5.73,5.37,5.91,5.73,448.78,384.57,441.96,421.83,0
575487061,SMP,1,5.55,5.19,5.91,5.73,445.57,390.36,452.63,420.36,0
575507009,SMP,1,5.73,5.19,5.91,5.73,448.07,381.8,455.85,421.57,0
575527028,SMP,1,5.73,5.19,6.09,5.73,444.84,388.39,456.8,419.08,0
575547015,SMP,1,5.73,5.37,6.09,5.91,436.36,398.96,448.7,423.64,0
575567015,SMP,1,5.73,5.37,5.91,5.73,450.14,392.83,457.2,421.56,0
575587036,SMP,1,5.73,5.37,5.91,5.73,438.57,397.64,457.86,431.5,0
575607042,SMP,1,5.73,5.37,5.91,5.73,443.95,392.19,452.06,434.13,0
575627042,SMP,1,5.73,5.37,5.91,5.73,440.13,393.61,460.19,424.94,0
575647052,SMP,1,5.73,5.37,5.73,5.55,445.85,389.33,456.25,434.44,0
575667053,SMP,1,5.73,5.37,5.91,5.73,449.64,392.46,467.16,425.29,0
575687051,SMP,1,5.73,5.37,5.73,5.73,454.93,380.95,457.27,420.94,0
575707040,SMP,1,5.91,5.55,5.73,5.91,456.72,383.78,454.77,421.87,0
575727065,SMP,1,5.73,5.37,5.91,5.73,456.64,392.11,454.53,418.36,0
575747073,SMP,1,5.73,5.55,5.91,5.73,459.64,387.94,466.25,419.97,0
575767063,SMP,1,5.73,5.37,5.91,5.73,455.87,390.72,462.65,408.57,0
575787079,SMP,1,5.73,5.55,5.91,5.73,458.2,397.21,459.62,415.22,0
575807084,SMP,1,5.73,5.55,5.91,5.55,449.72,392.93,456.75,410.22,0
575827080,SMP,1,5.73,5.37,5.91,5.91,456.69,391.19,447.07,412.21,0
575847063,SMP,1,5.91,5.37,5.91,5.73,456.55,388.16,445.37,410.18,0
575867093,SMP,1,5.73,5.55,5.91,5.91,454.45,402.68,443.66,411.76,0
575887100,SMP,1,5.73,5.55,5.91,5.73,453.18,399.82,447.55,411.48,0
575907099,SMP,1,5.73,5.55,5.91,5.91,453.29,405.7,447.24,418.1,0
575927111,SMP,1,5.91,5.73,5.91,5.73,452.27,393.6,445.73,417.39,0
575947111,SMP,1,5.91,5.55,5.91,5.91,451.57,404.43,444.78,414.73,0
575967112,SMP,1,5.91,5.55,5.91,5.91,455.47,400.17,441.42,411.31,0
575987111,SMP,1,5.91,5.55,5.91,5.91,452.85,404.45,447.01,412.16,0
576007122,SMP,1,5.73,5.55,5.91,5.91,452.2,400.88,448.61,411.85,0
576027132,SMP,1,5.73,5.73,6.09,5.73,454.44,400.14,456.25,416.83,0
576047133,SMP,1,6.09,5.55,5.91,5.73,466.26,405.89,472.72,417.84,0
576067185,SMP,1,5.91,5.55,6.09,5.73,463.67,411.72,465.58,422.43,0
576087145,SMP,1,5.91,5.55,5.91,5.73,454.82,402.27,464.26,425.3,0
576107152,SMP,1,6.09,5.73,5.91,5.73,534.1,436.64,557.54,447.43,0
576127152,SMP,1,5.91,5.91,5.91,5.91,571.12,457.86,580.54,478.61,0
576147219,SMP,1,5.91,5.91,5.91,5.91,577.47,457.52,567.65,475.9,0
576167162,SMP,1,5.91,5.73,5.91,5.91,578.09,464.81,568.68,478.32,0
576187164,SMP,1,5.91,5.73,5.91,5.73,572.07,461.89,578.39,485.78,0
576207175,SMP,1,5.91,5.73,5.91,5.91,579.57,474.55,574.79,474.6,0
576227173,SMP,1,5.91,5.55,6.09,6.09,573.15,462.14,578.04,476.36,0
576247183,SMP,1,5.91,5.73,5.91,5.91,574.58,466.82,575.6,474.0,0
576267157,SMP,1,6.09,5.73,5.91,5.91,573.5,465.62,578.25,472.54,0
576287182,SMP,1,5.91,5.73,6.09,6.09,567.02,463.47,583.36,474.25,0
576307193,SMP,1,6.09,5.73,6.09,5.91,571.08,491.54,583.08,503.33,0
576327171,SMP,1,5.91,5.73,6.09,5.91,569.8,482.82,583.29,492.19,0
576347204,SMP,1,5.91,5.73,6.09,6.09,573.92,476.16,578.16,492.89,0
576367204,SMP,1,6.09,5.91,6.09,5.91,569.65,484.84,583.8,491.2,0
576387212,SMP,1,6.09,5.91,6.09,6.27,573.83,482.95,586.33,501.93,0
576407211,SMP,1,6.09,5.73,6.09,5.91,573.76,480.8,583.32,500.74,0
576427211,SMP,1,6.09,5.73,6.09,5.91,569.57,479.86,584.89,498.71,0
576447218,SMP,1,6.09,5.91,6.09,6.09,571.81,482.09,592.02,496.59,0
576467224,SMP,1,6.27,5.91,6.09,6.09,568.46,482.4,577.11,499.17,0
576487238,SMP,1,6.09,5.91,6.09,6.09,564.92,482.8,584.78,486.22,0
576507233,SMP,1,6.09,5.91,6.09,6.27,563.98,490.04,580.23,484.69,0
576527241,SMP,1,6.09,5.91,6.27,6.27,558.08,490.99,571.16,484.93,0
576547234,SMP,1,6.09,6.09,6.27,6.09,563.82,492.31,574.23,493.0,0
576567251,SMP,1,6.09,5.91,6.09,6.45,558.35,485.09,575.4,485.7,0
576587258,SMP,1,6.09,5.91,6.27,6.27,560.59,479.55,568.17,491.66,0
576607253,SMP,1,6.09,6.09,6.09,6.09,561.45,489.93,576.26,480.13,99
576627263,SMP,1,6.09,6.09,6.09,6.09,572.39,500.44,583.46,493.28,0
576647269,SMP,1,6.27,6.09,6.27,6.45,569.09,492.72,578.75,481.72,0
576667281,SMP,1,6.27,6.09,6.27,6.45,565.51,498.18,577.57,485.12,0
576687274,SMP,1,6.09,6.09,6.27,6.27,572.18,494.54,576.11,493.08,0
576707297,SMP,1,6.27,6.09,6.27,6.27,569.91,494.81,571.21,490.38,0
576727284,SMP,1,6.27,5.91,6.27,6.27,556.2,490.56,566.3,494.45,0
576747281,SMP,1,6.27,6.09,6.27,6.45,561.34,499.18,562.71,493.87,0
576767276,SMP,1,6.27,6.27,6.27,6.45,558.89,498.52,578.71,497.63,0
576787287,SMP,1,6.27,5.91,6.45,6.27,563.14,494.68,587.1,500.02,0
576807358,SMP,1,6.27,6.09,6.45,6.27,558.74,495.75,579.69,502.79,0
576827306,SMP,1,6.27,6.09,6.27,6.27,557.21,501.36,570.39,497.21,0
576847315,SMP,1,6.27,6.27,6.27,6.27,556.28,505.33,563.99,499.57,0
576867313,SMP,1,6.45,6.09,6.45,6.45,559.85,497.48,567.11,497.06,0
576887318,SMP,1,6.27,6.09,6.27,6.45,551.89,503.64,568.5,495.5,0
576907325,SMP,1,6.45,6.27,6.27,6.45,555.38,503.73,572.07,490.84,0
576927326,SMP,1,6.27,6.27,6.45,6.45,554.7,497.65,572.16,502.92,0
576947334,SMP,1,6.45,6.27,6.27,6.45,563.9,503.58,577.41,503.35,0
576967337,SMP,1,6.45,6.27,6.45,6.27,556.3,496.48,583.69,502.92,0
576987345,SMP,1,6.45,6.27,6.45,6.63,558.18,502.45,579.23,494.25,0
577007344,SMP,1,6.45,6.27,6.63,6.63,554.89,502.69,580.45,495.59,0
577027354,SMP,1,6.27,6.27,6.45,6.63,560.38,503.59,575.35,489.88,0
577047351,SMP,1,6.45,6.27,6.27,6.45,558.87,507.24,566.56,495.24,0
577067357,SMP,1,6.45,6.27,6.45,6.63,558.61,504.96,575.13,495.47,0
577087366,SMP,1,6.63,6.45,6.45,6.63,566.92,499.89,581.65,492.23,0
577107369,SMP,1,6.45,6.45,6.45,6.63,570.88,502.75,579.78,488.67,0
577127373,SMP,1,6.45,6.27,6.45,6.63,568.06,505.64,578.41,495.63,0
577147374,SMP,1,6.63,6.27,6.45,6.63,570.01,500.03,577.23,495.0,0
577167383,SMP,1,6.63,6.63,6.45,6.63,566.56,501.7,581.31,498.03,0
577187385,SMP,1,6.45,6.45,6.63,6.81,572.38,505.58,581.61,497.9,0
577207390,SMP,1,6.63,6.63,6.63,6.63,559.93,512.32,580.4,495.29,0
577227397,SMP,1,6.63,6.63,6.63,6.81,564.1,514.57,579.12,495.86,0
577247395,SMP,1,6.63,6.63,6.63,6.81,558.31,515.07,579.84,499.16,0
577267445,SMP,1,6.63,6.63,6.63,6.81,559.17,506.59,580.94,494.81,0
577287407,SMP,1,6.63,6.63,6.63,6.81,553.45,517.0,577.92,491.52,0
577307427,SMP,1,6.63,6.63,6.63,6.81,558.28,517.39,581.03,489.04,0
577327416,SMP,1,6.63,6.45,6.63,6.81,556.5,513.78,577.0,488.0,0
577347415,SMP,1,6.63,6.63,6.63,6.81,561.96,521.21,580.76,486.02,0
577367432,SMP,1,6.63,6.63,6.81,6.81,563.57,516.69,578.4,485.66,0
577387467,SMP,1,6.81,6.63,6.63,6.81,558.05,504.73,575.17,488.01,0
577407435,SMP,1,6.63,6.63,6.81,6.99,560.13,501.82,584.91,495.28,0
577427443,SMP,1,6.63,6.45,6.81,7.16,566.44,507.06,587.42,491.06,0
577447446,SMP,1,6.81,6.81,6.81,7.16,566.02,510.13,593.1,487.2,0
577467442,SMP,1,6.81,6.63,6.99,6.99,526.55,490.6,549.17,457.34,0
577487456,SMP,1,6.63,6.45,6.99,6.81,468.78,414.62,488.96,397.83,0
577507459,SMP,1,6.63,6.63,6.81,6.99,466.04,407.7,483.64,407.94,0
577527460,SMP,1,6.63,6.63,6.81,6.81,464.22,402.25,501.37,402.51,0
577547466,SMP,1,6.63,6.45,6.99,6.99,460.8,401.7,501.92,400.79,0
577567466,SMP,1,6.63,6.63,6.81,6.81,465.43,405.22,496.22,388.23,0
577587477,SMP,1,6.63,6.45,6.81,6.99,463.16,398.17,492.89,389.01,0
577607477,SMP,1,6.81,6.45,6.99,6.81,463.47,394.34,494.34,389.65,0
577627488,SMP,1,6.63,6.63,6.81,6.81,459.97,395.26,495.19,402.37,0
577647484,SMP,1,6.63,6.63,6.81,6.99,460.49,407.71,496.34,399.88,0
577667497,SMP,1,6.63,6.63,6.81,6.81,462.57,406.87,502.52,398.92,0
577687498,SMP,1,6.45,6.63,6.81,6.81,462.6,401.59,500.0,397.43,0
577707509,SMP,1,6.45,6.45,6.81,6.81,461.52,408.27,502.24,393.92,0
577727509,SMP,1,6.45,6.45,6.63,6.63,458.48,405.08,502.1,390.55,0
577747508,SMP,1,6.63,6.45,6.81,6.81,470.05,393.99,496.55,399.56,0
577767508,SMP,1,6.45,6.45,6.81,6.81,458.29,394.0,492.29,410.1,0
577787520,SMP,1,6.45,6.45,6.63,6.81,460.85,398.2,501.33,400.67,0
577807515,SMP,1,6.45,6.45,6.63,6.63,458.28,398.15,491.42,401.44,0
577827530,SMP,1,6.45,6.27,6.81,6.63,455.47,394.2,490.56,389.37,0
577847528,SMP,1,6.45,6.27,6.63,6.63,454.67,397.21,479.34,392.79,0
577867538,SMP,1,6.45,6.27,6.63,6.45,453.37,395.88,477.57,398.64,0
577887537,SMP,1,6.45,6.45,6.63,6.63,455.35,383.65,483.21,395.23,0
577907546,SMP,1,6.45,6.27,6.45,6.63,463.28,394.69,483.77,392.48,0
577927551,SMP,1,6.45,6.09,6.63,6.63,459.79,385.54,474.49,396.4,0
577947555,SMP,1,6.45,6.09,6.63,6.63,482.88,365.1,506.46,358.51,0
577967597,SMP,1,6.45,6.09,6.63,6.45,479.78,353.52,509.12,360.73,0
577987558,SMP,1,6.45,6.09,6.45,6.27,479.06,345.2,506.55,360.46,0
578007571,SMP,1,6.27,5.91,6.45,6.27,474.63,353.64,514.13,365.98,0
578027568,SMP,1,6.27,5.91,6.63,6.27,474.26,353.83,508.06,360.09,0
578047583,SMP,1,6.27,6.09,6.63,6.27,473.2,352.33,505.4,365.06,0
578067577,SMP,1,6.27,5.91,6.45,6.27,483.54,351.39,503.65,347.15,0
578087593,SMP,1,6.27,5.91,6.45,6.27,479.13,342.35,505.35,362.35,0
578107589,SMP,1,6.27,5.91,6.63,6.27,482.46,345.55,501.93,350.23,0
578127585,SMP,1,6.27,5.91,6.63,6.27,480.49,344.39,510.16,361.13,0
578147584,SMP,1,6.45,5.91,6.63,6.27,480.78,351.16,505.77,357.75,0
578167601,SMP,1,6.27,5.91,6.63,6.27,481.98,345.69,504.47,357.57,0
578187611,SMP,1,6.27,5.91,6.63,6.45,486.93,342.68,505.81,364.46,0
578207617,SMP,1,6.27,5.91,6.63,6.45,485.9,340.25,507.29,362.09,0
578227619,SMP,1,6.27,6.09,6.63,6.27,480.34,346.47,505.16,361.33,0
578247617,SMP,1,6.27,6.09,6.63,6.27,484.84,336.55,505.93,359.85,0
578267597,SMP,1,6.27,5.91,6.63,6.27,484.65,337.56,501.25,357.76,0
578287629,SMP,1,6.27,5.91,6.63,6.45,485.6,339.36,504.51,363.56,0
578307631,SMP,1,6.27,5.91,6.63,6.45,488.67,341.79,505.89,356.96,0
578327640,SMP,1,6.27,6.09,6.63,6.45,477.61,352.23,509.15,358.74,0
578347643,SMP,1,6.45,6.09,6.63,6.27,552.22,341.53,574.86,352.05,0
578367646,SMP,1,6.45,6.09,6.63,6.45,549.83,346.39,577.58,362.83,0
578387653,SMP,1,6.45,5.91,6.45,6.27,547.12,347.94,577.46,367.72,0
578407660,SMP,1,6.45,5.91,6.63,6.45,548.62,343.15,565.67,370.99,0
578427662,SMP,1,6.45,6.27,6.63,6.27,546.7,354.15,563.44,372.35,0
578447659,SMP,1,6.45,6.09,6.63,6.63,546.95,353.69,566.03,365.44,0
578467669,SMP,1,6.63,6.09,6.63,6.27,546.95,362.26,561.54,369.52,0
578487668,SMP,1,6.63,6.27,6.63,6.45,546.14,362.64,562.59,367.79,0
578507679,SMP,1,6.45,6.09,6.63,6.63,540.68,363.4,562.86,364.8,0
578527683,SMP,1,6.63,6.27,6.63,6.45,544.69,354.2,562.55,374.25,0
578547680,SMP,1,6.63,6.09,6.63,6.45,539.09,357.81,572.18,375.02,0
578567706,SMP,1,6.45,6.09,6.63,6.63,530.29,358.4,543.11,371.38,0
578587695,SMP,1,6.63,6.27,6.81,6.45,430.22,399.32,468.65,412.44,0
578607699,SMP,1,6.63,6.45,6.81,6.63,436.1,422.44,463.01,432.71,0
578627749,SMP,1,6.27,6.45,6.81,6.63,439.53,405.1,469.68,436.5,0
578647709,SMP,1,6.45,6.45,6.81,6.63,435.06,400.32,464.3,435.99,0
578667708,SMP,1,6.45,6.45,6.81,6.63,438.35,411.05,461.18,435.58,0
578687718,SMP,1,6.45,6.45,6.81,6.63,430.16,405.62,463.47,434.17,0
578707710,SMP,1,6.45,6.45,6.81,6.63,426.29,415.38,456.84,428.4,0
578727719,SMP,1,6.45,6.45,6.81,6.63,437.75,420.53,455.24,428.97,0
578747731,SMP,1,6.63,6.45,6.81,6.63,441.72,415.24,466.03,428.08,0
578767721,SMP,1,6.63,6.45,6.99,6.63,439.09,414.35,465.37,427.38,0
578787740,SMP,1,6.63,6.45,6.81,6.63,439.65,416.45,476.53,435.4,0
578807740,SMP,1,6.63,6.27,6.81,6.63,444.77,418.31,472.25,440.17,0
578827748,SMP,1,6.63,6.45,6.99,6.63,445.03,416.22,470.15,433.36,0
578847748,SMP,1,6.63,6.45,6.81,6.63,440.85,409.34,475.52,437.93,0
578867759,SMP,1,6.63,6.45,6.99,6.63,450.66,408.23,465.32,428.5,0
578887763,SMP,1,6.63,6.45,6.99,6.81,447.04,401.11,461.09,428.05,0
578907760,SMP,1,6.63,6.45,6.81,6.63,442.76,415.92,457.43,435.02,0
578927771,SMP,1,6.63,6.45,6.99,6.81,516.91,421.51,545.44,430.94,0
578947773,SMP,1,6.63,6.45,6.99,6.63,518.72,414.87,527.72,424.36,0
578967788,SMP,1,6.81,6.45,6.81,6.81,517.3,411.85,525.53,424.5,0
578987782,SMP,1,6.81,6.45,6.81,6.99,518.52,423.59,529.27,422.9,0
579007793,SMP,1,6.81,6.81,6.81,6.63,515.57,422.32,530.52,423.61,0
579027791,SMP,1,6.99,6.45,6.99,6.81,518.91,423.27,529.1,421.95,0
579047793,SMP,1,6.81,6.63,6.81,6.81,516.73,429.35,528.58,428.3,0
579067801,SMP,1,6.81,6.81,6.99,6.81,516.07,432.61,529.99,422.06,0
579087819,SMP,1,6.99,6.45,6.99,6.81,517.6,426.52,529.37,425.29,0
579107809,SMP,1,6.81,6.63,6.99,6.81,513.79,415.25,543.41,427.3,0
579127812,SMP,1,6.99,6.45,6.81,6.81,512.33,421.05,545.91,417.94,0
579147807,SMP,1,6.81,6.45,6.99,6.81,504.47,427.65,541.25,428.84,0
579167822,SMP,1,6.81,6.63,6.81,6.81,509.15,435.26,534.33,416.77,0
579187819,SMP,1,6.81,6.45,6.99,6.81,510.73,428.58,532.19,425.8,0
579207840,SMP,1,6.81,6.63,6.81,6.81,511.64,436.95,525.68,427.94,0
579227833,SMP,1,6.81,6.63,6.99,6.81,503.72,435.61,531.65,427.13,0
579247840,SMP,1,6.81,6.63,6.81,6.81,505.18,427.45,522.55,421.99,0
579267827,SMP,1,6.81,6.63,6.81,6.81,506.22,422.99,532.56,423.23,0
579287874,SMP,1,6.81,6.63,6.99,6.99,514.91,422.23,528.02,413.87,0
579307853,SMP,1,6.81,6.63,6.99,6.81,511.57,410.95,516.22,415.73,0
579327876,SMP,1,6.99,6.63,6.99,6.99,510.78,418.79,515.53,421.24,0
579347863,SMP,1,6.99,6.81,6.99,6.81,494.42,406.45,523.92,442.7,0
579367929,SMP,1,6.99,6.63,6.99,6.81,411.1,414.05,430.2,424.34,0
579387871,SMP,1,6.81,6.63,7.16,7.16,417.67,413.14,443.59,430.44,0
579407872,SMP,1,6.81,6.63,7.16,6.99,418.81,412.31,448.27,422.63,0
579427880,SMP,1,6.81,6.63,6.99,7.16,423.58,411.1,453.03,427.14,0
579447880,SMP,1,6.81,6.81,7.16,6.99,432.35,407.31,449.59,413.44,0
579467887,SMP,1,6.81,6.63,7.16,6.99,423.24,410.19,450.97,436.71,0
579487892,SMP,1,6.81,6.99,7.16,6.99,419.95,412.5,449.23,438.87,0
579507891,SMP,1,6.99,6.81,7.16,7.16,419.55,409.87,453.4,436.41,0
579527901,SMP,1,6.99,6.81,7.16,7.16,426.86,411.28,453.11,431.78,0
579547893,SMP,1,6.99,6.81,7.16,6.99,424.56,413.45,451.24,435.22,0
579567912,SMP,1,6.99,6.99,7.16,7.16,414.16,414.05,452.54,433.27,0
579587915,SMP,1,6.99,6.81,6.99,7.16,419.99,414.98,449.71,432.97,0
579607920,SMP,1,6.99,6.81,7.16,7.16,418.03,412.83,446.18,432.71,0
579627927,SMP,1,6.99,6.99,7.16,7.16,421.94,407.72,450.88,424.32,0
579647937,SMP,1,6.99,6.99,7.16,7.16,425.76,413.53,441.11,426.79,0
579667934,SMP,1,6.99,6.99,7.16,7.34,423.43,414.39,448.27,419.33,0
579687932,SMP,1,6.99,6.81,7.34,7.16,392.41,413.52,433.75,421.65,0
579707952,SMP,1,6.81,6.99,7.34,7.16,257.83,393.77,273.19,406.0,0
579727946,SMP,1,6.81,6.81,7.16,7.16,245.15,386.34,265.77,417.65,0
579747949,SMP,1,6.99,6.99,7.34,7.16,245.02,387.23,265.08,416.48,0
579767932,SMP,1,6.99,6.99,7.34,7.16,250.53,387.24,266.39,414.72,0
579787958,SMP,1,6.99,6.99,7.16,7.16,250.77,378.48,265.39,416.62,0
579807964,SMP,1,6.81,6.99,7.34,7.16,252.45,379.51,264.93,414.85,0
579827966,SMP,1,6.99,6.99,7.34,7.16,253.62,383.96,269.76,420.18,0
579847974,SMP,1,6.99,6.63,7.34,7.34,251.87,380.63,273.23,418.95,0
579867995,SMP,1,6.99,6.99,7.34,7.34,252.14,377.9,271.36,419.94,0
579887981,SMP,1,6.81,6.99,7.16,7.16,250.58,389.13,272.57,413.42,0
579907990,SMP,1,6.63,6.99,7.34,7.34,245.65,382.4,279.25,418.25,0
579927997,SMP,1,6.99,6.99,7.34,7.16,251.27,383.53,281.12,410.74,0
579948041,SMP,1,6.99,6.99,7.34,7.16,247.87,389.33,279.44,407.04,0
579967995,SMP,1,6.81,6.99,7.34,7.16,242.83,381.08,281.56,412.65,0
579988012,SMP,1,6.81,6.99,7.34,7.16,244.92,400.37,271.26,406.39,0
580008003,SMP,1,6.99,6.99,7.34,7.16,299.19,396.82,338.1,413.26,0
580028013,SMP,1,7.16,6.81,7.16,7.34,414.65,388.04,435.62,400.74,0
580048009,SMP,1,6.99,7.16,7.34,7.16,421.85,391.22,437.67,398.89,0
580068014,SMP,1,7.16,6.99,7.16,7.16,415.68,385.62,421.36,404.05,0
580088024,SMP,1,6.99,6.81,7.16,7.34,412.11,393.57,425.01,404.23,0
580108022,SMP,1,6.99,6.99,7.34,7.34,418.04,389.89,419.47,407.45,0
580128035,SMP,1,6.99,6.99,7.34,7.34,410.46,388.42,420.03,403.65,0
580148037,SMP,1,7.16,6.81,7.34,7.16,421.65,395.12,423.19,402.71,0
580168043,SMP,1,6.99,6.99,7.34,7.16,424.97,385.34,424.06,394.85,0
580188043,SMP,1,7.16,6.99,7.16,7.34,422.83,393.19,427.82,399.69,0
580208038,SMP,1,7.16,6.99,7.16,7.34,416.02,391.92,432.34,397.42,0
580228054,SMP,1,6.99,6.99,7.16,7.34,425.84,390.1,428.3,394.69,0
580248061,SMP,1,7.16,6.99,7.34,7.34,423.22,388.3,425.89,404.88,0
580268058,SMP,1,7.34,7.16,7.34,7.16,542.82,399.23,571.12,401.83,0
580288068,SMP,1,7.16,6.99,7.16,7.16,599.44,396.58,613.46,409.25,0
580308077,SMP,1,7.34,6.99,7.16,7.16,591.61,391.92,612.16,408.9,0
580328072,SMP,1,7.16,6.99,7.34,7.16,600.7,398.61,616.66,402.35,0
580348074,SMP,1,7.34,6.99,7.34,7.16,597.81,398.36,618.21,400.95,0
580368088,SMP,1,6.99,6.99,7.16,7.16,591.75,400.9,620.7,390.75,0
580388094,SMP,1,7.34,6.81,7.16,7.16,595.18,400.66,617.57,400.88,0
580408098,SMP,1,7.34,6.99,7.16,7.16,595.21,408.47,622.4,393.66,0
580428094,SMP,1,7.16,6.99,7.16,7.34,592.62,396.6,620.06,388.76,0
580448105,SMP,1,7.34,6.99,7.16,7.34,594.82,403.67,618.57,399.22,0
580468104,SMP,1,7.16,6.99,7.34,7.16,596.95,410.79,620.94,397.04,0
580488098,SMP,1,7.16,6.99,7.34,7.34,583.01,409.44,613.58,405.0,0
580508116,SMP,1,7.16,6.99,7.34,7.16,591.45,401.77,617.65,407.3,0
580528161,SMP,1,7.16,6.99,7.16,7.34,658.71,413.91,680.44,396.69,0
580548126,SMP,1,7.34,6.99,7.16,7.34,745.8,422.32,766.98,396.36,0
580568134,SMP,1,7.34,6.99,7.16,7.34,750.46,411.19,774.12,403.85,0
580588136,SMP,1,7.34,6.99,6.99,7.34,751.13,416.36,763.42,396.68,0
580608142,SMP,1,7.34,6.99,7.16,7.34,744.75,418.17,761.65,405.47,0
580628129,SMP,1,7.16,6.99,7.16,7.34,743.18,424.16,754.23,403.97,0
